3222,T04194,sbd,4107398,1332080,GenBank,GCA_001456115.1,GCA_001456115.1_ASM145611v1_genomic.fna
3223,T04383,spmi,3351250,407020,GenBank,GCA_001563285.1,GCA_001563285.1_ASM156328v1_genomic.fna
3224,T04432,sphb,2669660,1855519,GenBank,GCA_001658005.1,GCA_001658005.1_ASM165800v1_genomic.fna
3225,T04461,sphr,3232017,1843368,GenBank,GCA_001713415.1,GCA_001713415.1_ASM171341v1_genomic.fna
3226,T04965,spht,4249857,1315974,GenBank,GCA_001563265.1,GCA_001563265.1_ASM156326v1_genomic.fna
3227,T05146,shyd,3058963,121428,GenBank,GCA_002288285.1,GCA_002288285.1_ASM228828v1_genomic.fna
3228,T05170,sya,5532633,13690,GenBank,GCA_002504085.1,GCA_002504085.1_ASM250408v1_genomic.fna
3229,T05301,sclo,3767292,120107,GenBank,GCA_002355855.1,GCA_002355855.1_ASM235585v1_genomic.fna
3230,T05858,spyg,3435856,2082188,GenBank,GCA_003609795.1,GCA_003609795.1_ASM360979v1_genomic.fna
3231,T06343,sufl,3844607,1208342,GenBank,GCA_006363875.1,GCA_006363875.1_ASM636387v1_genomic.fna
3232,T06985,sbar,3389351,336203,GenBank,GCA_015074805.1,GCA_015074805.1_ASM1507480v1_genomic.fna
3233,T06684,sami,4221764,135719,GenBank,GCA_003967075.1,GCA_003967075.1_ASM396707v1_genomic.fna
3234,T07582,spph,4828758,1592790,GenBank,GCA_018286635.1,GCA_018286635.1_ASM1828663v1_genomic.fna
3235,T04089,cij,3258499,1634516,GenBank,GCA_001304795.1,GCA_001304795.1_ASM130479v1_genomic.fna
3236,T04317,sphg,3339521,1806885,GenBank,GCA_001586275.1,GCA_001586275.1_ASM158627v1_genomic.fna
3237,T04949,sfla,3479724,2584094,GenBank,GCA_002218195.1,GCA_002218195.1_ASM221819v1_genomic.fna
3238,T05308,sphy,3864176,2077182,GenBank,GCA_002776575.1,GCA_002776575.1_ASM277657v1_genomic.fna
3239,T04602,sphl,2533041,1913578,GenBank,GCA_001889025.1,GCA_001889025.1_ASM188902v1_genomic.fna
3240,T04450,blas,3982627,1842535,GenBank,GCA_001713435.1,GCA_001713435.1_ASM171343v1_genomic.fna
3241,T05612,bfw,3977381,1550728,GenBank,GCA_003431825.1,GCA_003431825.1_ASM343182v1_genomic.fna
3242,T04967,sphj,3381342,1921510,GenBank,GCA_001890385.1,GCA_001890385.1_ASM189038v1_genomic.fna
3243,T06464,spzr,3859475,2711215,GenBank,GCA_011057975.1,GCA_011057975.1_ASM1105797v1_genomic.fna
3244,T06455,hgn,2880809,1763828,GenBank,GCA_005144965.1,GCA_005144965.1_ASM514496v1_genomic.fna
3245,T06669,palg,3669801,2026624,GenBank,GCA_013378075.1,GCA_013378075.1_ASM1337807v1_genomic.fna
3246,T07111,parj,3777952,2806553,GenBank,GCA_017498565.1,GCA_017498565.1_ASM1749856v1_genomic.fna
3247,T07423,phao,3269179,2725558,GenBank,GCA_012516475.1,GCA_012516475.1_ASM1251647v1_genomic.fna
3248,T05811,smic,4036662,335406,GenBank,GCA_003967095.1,GCA_003967095.1_ASM396709v1_genomic.fna
3249,T05826,sphs,5729595,1892855,GenBank,GCA_004135585.1,GCA_004135585.1_ASM413558v1_genomic.fna
3250,T06739,sand,3364212,2759707,GenBank,GCA_014117445.1,GCA_014117445.1_ASM1411744v1_genomic.fna
3251,T07387,poq,3625552,2862331,GenBank,GCA_019431245.1,GCA_019431245.1_ASM1943124v1_genomic.fna
3252,T08573,pmea,3952582,2835787,GenBank,GCA_018982885.2,GCA_018982885.2_ASM1898288v2_genomic.fna
3253,T04070,aep,2786256,361183,GenBank,GCA_001281485.1,GCA_001281485.1_ASM128148v1_genomic.fna
3254,T05671,alb,3842046,2060312,GenBank,GCA_003569745.1,GCA_003569745.1_ASM356974v1_genomic.fna
3255,T06465,alh,3035715,2604537,GenBank,GCA_011047315.1,GCA_011047315.1_ASM1104731v1_genomic.fna
3256,T09134,arue,2296411,2173831,GenBank,GCA_030284385.1,GCA_030284385.1_ASM3028438v1_genomic.fna
3257,T03925,aay,3386291,1267766,GenBank,GCA_001008165.2,GCA_001008165.2_ASM100816v2_genomic.fna
3258,T03951,amx,2885033,543877,GenBank,GCA_001028625.1,GCA_001028625.1_ASM102862v1_genomic.fna
3259,T08297,pmas,3082796,538382,GenBank,GCA_023702615.1,GCA_023702615.1_ASM2370261v1_genomic.fna
3260,T04447,anh,2591679,645517,GenBank,GCA_001687545.1,GCA_001687545.1_ASM168754v1_genomic.fna
3261,T04466,ado,3009495,692370,GenBank,GCA_001698205.1,GCA_001698205.1_ASM169820v1_genomic.fna
3262,T07616,tfv,3284110,2055955,GenBank,GCA_016925655.1,GCA_016925655.1_ASM1692565v1_genomic.fna
3263,T03964,cna,3543806,1348774,GenBank,GCA_001028705.1,GCA_001028705.1_ASM102870v1_genomic.fna
3264,T04890,cman,3001363,450378,GenBank,GCA_001661675.2,GCA_001661675.2_ASM166167v2_genomic.fna
3265,T03997,ery,3012400,1648404,GenBank,GCA_001077815.2,GCA_001077815.2_ASM107781v2_genomic.fna
3266,T04581,egn,2495029,502682,GenBank,GCA_001886695.1,GCA_001886695.1_ASM188669v1_genomic.fna
3267,T04986,efv,3184307,192812,GenBank,GCA_002237615.1,GCA_002237615.1_ASM223761v1_genomic.fna
3268,T08274,qci,3175780,225971,GenBank,GCA_023702755.1,GCA_023702755.1_ASM2370275v1_genomic.fna
3269,T08950,qsp,2887782,2909673,GenBank,GCA_026168555.1,GCA_026168555.1_ASM2616855v1_genomic.fna
3270,T00315,eli,3052398,314225,GenBank,GCA_000013005.1,GCA_000013005.1_ASM1300v1_genomic.fna
3271,T04740,elq,3251353,39960,GenBank,GCA_001719165.1,GCA_001719165.1_ASM171916v1_genomic.fna
3272,T05511,erk,3311272,2011159,GenBank,GCA_003264115.1,GCA_003264115.1_ASM326411v1_genomic.fna
3273,T05587,err,2964154,2182384,GenBank,GCA_003355455.1,GCA_003355455.1_ASM335545v1_genomic.fna
3274,T06318,erf,3203870,2587851,GenBank,GCA_009363635.1,GCA_009363635.1_ASM936363v1_genomic.fna
3275,T06812,emv,3058693,2739433,GenBank,GCA_013260645.1,GCA_013260645.1_ASM1326064v1_genomic.fna
3276,T04416,pns,3090363,1112,GenBank,GCA_001663175.1,GCA_001663175.1_ASM166317v1_genomic.fna
3277,T04468,porl,2979257,1896196,GenBank,GCA_001720465.1,GCA_001720465.1_ASM172046v1_genomic.fna
3278,T05364,phz,3279145,2023229,GenBank,GCA_002952215.1,GCA_002952215.1_ASM295221v1_genomic.fna
3279,T06153,pot,3760568,2547601,GenBank,GCA_006542605.1,GCA_006542605.1_ASM654260v1_genomic.fna
3280,T05741,ntd,4358096,1219035,GenBank,GCA_003860345.1,GCA_003860345.1_ASM386034v1_genomic.fna
3281,T08345,caen,3453343,2872646,GenBank,GCA_019803445.1,GCA_019803445.1_ASM1980344v1_genomic.fna
3282,T09518,aflv,2719067,3053610,GenBank,GCA_030406725.1,GCA_030406725.1_ASM3040672v1_genomic.fna
3283,T00230,gox,2702173,290633,GenBank,GCA_000011685.1,GCA_000011685.1_ASM1168v1_genomic.fna
3284,T02348,goh,3602424,1224746,GenBank,GCA_000311765.1,GCA_000311765.1_ASM31176v1_genomic.fna
3285,T03563,goy,2882437,1288313,GenBank,GCA_000583855.1,GCA_000583855.1_ASM58385v1_genomic.fna
3286,T04736,gal,3107922,318683,GenBank,GCA_002005485.1,GCA_002005485.1_ASM200548v1_genomic.fna
3287,T06199,gti,3382283,257438,GenBank,GCA_008118345.1,GCA_008118345.1_ASM811834v1_genomic.fna
3288,T07169,gsp,2844550,574987,GenBank,GCA_016757795.1,GCA_016757795.1_ASM1675779v1_genomic.fna
3289,T08020,gfa,3309710,38308,GenBank,GCA_022453865.1,GCA_022453865.1_ASM2245386v1_genomic.fna
3290,T00392,gbe,2708434,391165,GenBank,GCA_000014285.2,GCA_000014285.2_ASM1428v2_genomic.fna
3291,T03083,gbh,2742670,1051974,GenBank,GCA_000576185.2,GCA_000576185.2_ASM57618v2_genomic.fna
3292,T03155,gbc,2721810,364410,GenBank,GCA_000576085.2,GCA_000576085.2_ASM57608v2_genomic.fna
3294,T00527,acr,3389227,349163,GenBank,GCA_000016725.1,GCA_000016725.1_ASM1672v1_genomic.fna
3295,T01446,amv,3749411,926570,GenBank,GCA_000202835.1,GCA_000202835.1_ASM20283v1_genomic.fna
3296,T00631,gdi,3944163,272568,GenBank,GCA_000067045.1,GCA_000067045.1_ASM6704v1_genomic.fna
3297,T00798,gdj,3887492,272568,GenBank,GCA_000021325.1,GCA_000021325.1_ASM2132v1_genomic.fna
3298,T01631,gxy,3136818,634177,GenBank,GCA_000182745.1,GCA_000182745.1_ASM18274v1_genomic.fna
3299,T03044,gxl,3447725,1296990,GenBank,GCA_000550765.1,GCA_000550765.1_ASM55076v1_genomic.fna
3300,T04737,kna,3485191,265960,GenBank,GCA_002009295.1,GCA_002009295.1_ASM200929v1_genomic.fna
3301,T04893,keu,3448767,33995,GenBank,GCA_002173515.1,GCA_002173515.1_ASM217351v1_genomic.fna
3302,T05634,ksc,3192540,265959,GenBank,GCA_003546645.1,GCA_003546645.1_ASM354664v1_genomic.fna
3303,T06497,kre,3597563,215221,GenBank,GCA_011611525.1,GCA_011611525.1_ASM1161152v1_genomic.fna
3304,T08952,koi,3495026,65958,GenBank,GCA_029229465.1,GCA_029229465.1_ASM2922946v1_genomic.fna
3305,T00988,apt,2907495,634452,GenBank,GCA_000010825.1,GCA_000010825.1_ASM1082v1_genomic.fna
3306,T01818,apw,2815241,634458,GenBank,GCA_000010945.1,GCA_000010945.1_ASM1094v1_genomic.fna
3307,T01812,apf,2907287,634453,GenBank,GCA_000010845.1,GCA_000010845.1_ASM1084v1_genomic.fna
3308,T01813,apu,2906044,634454,GenBank,GCA_000010865.1,GCA_000010865.1_ASM1086v1_genomic.fna
3309,T01814,apg,2904624,634459,GenBank,GCA_000010965.1,GCA_000010965.1_ASM1096v1_genomic.fna
3310,T01815,apq,2907267,634455,GenBank,GCA_000010885.1,GCA_000010885.1_ASM1088v1_genomic.fna
3311,T01816,apx,2907309,634456,GenBank,GCA_000010905.1,GCA_000010905.1_ASM1090v1_genomic.fna
3312,T01817,apz,2904642,634457,GenBank,GCA_000010925.1,GCA_000010925.1_ASM1092v1_genomic.fna
3313,T02786,apk,2818679,1266844,GenBank,GCA_000723785.1,GCA_000723785.1_AP1_genomic.fna
3314,T04217,asz,3889881,446692,GenBank,GCA_001499615.1,GCA_001499615.1_Acetobacter_senegalensis_108B_genomic.fna
3315,T04478,asv,2799488,1633874,GenBank,GCA_001628715.1,GCA_001628715.1_ASM162871v1_genomic.fna
3316,T04735,aace,3725037,435,GenBank,GCA_002005445.1,GCA_002005445.1_ASM200544v1_genomic.fna
3317,T04751,aper,3230507,1076596,GenBank,GCA_002006565.1,GCA_002006565.1_ASM200656v1_genomic.fna
3318,T05180,apom,2848089,65959,GenBank,GCA_002456135.1,GCA_002456135.1_ASM245613v1_genomic.fna
3319,T05181,ato,3988649,104102,GenBank,GCA_002549835.1,GCA_002549835.1_ASM254983v1_genomic.fna
3320,T05523,aasc,2859878,481146,GenBank,GCA_001766235.1,GCA_001766235.1_ASM176623v1_genomic.fna
3321,T05544,acet,2785934,2259883,GenBank,GCA_003323795.1,GCA_003323795.1_ASM332379v1_genomic.fna
3322,T06324,aot,3041114,146474,GenBank,GCA_003966365.1,GCA_003966365.1_Acetorien_assembly01_genomic.fna
3323,T06445,aoy,2744393,2500548,GenBank,GCA_004014775.2,GCA_004014775.2_ASM401477v2_genomic.fna
3324,T07989,acek,2814618,2592655,GenBank,GCA_008365315.1,GCA_008365315.1_ASM836531v1_genomic.fna
3325,T04138,abg,3198265,1231624,GenBank,GCA_001547995.1,GCA_001547995.1_ASM154799v1_genomic.fna
3326,T04547,kba,2888029,153496,GenBank,GCA_001787335.1,GCA_001787335.1_ASM178733v1_genomic.fna
3327,T04615,rgi,4328147,257708,GenBank,GCA_001941945.1,GCA_001941945.1_ASM194194v1_genomic.fna
3328,T05160,ros,4180106,2018065,GenBank,GCA_002754815.1,GCA_002754815.1_ASM275481v1_genomic.fna
3329,T06208,rmuc,257335,207340,GenBank,GCA_008693785.1,GCA_008693785.1_ASM869378v1_genomic.fna
3330,T08030,rmt,3565232,2768161,GenBank,GCA_017654485.1,GCA_017654485.1_ASM1765448v1_genomic.fna
3331,T08992,rfl,5481269,1750527,GenBank,GCA_022846615.1,GCA_022846615.1_ASM2284661v1_genomic.fna
3332,T08750,rcv,3670418,204525,GenBank,GCA_027920465.1,GCA_027920465.1_ASM2792046v1_genomic.fna
3333,T04705,nch,3407860,320497,GenBank,GCA_002005465.1,GCA_002005465.1_ASM200546v1_genomic.fna
3334,T05684,coq,2013174,2070537,GenBank,GCA_003691365.1,GCA_003691365.1_ASM369136v1_genomic.fna
3335,T06375,comm,1960656,2070537,GenBank,GCA_009734185.1,GCA_009734185.1_ASM973418v1_genomic.fna
3336,T06079,ntn,2477279,661191,GenBank,GCA_006542335.1,GCA_006542335.1_ASM654233v1_genomic.fna
3337,T06092,neh,1938936,2558360,GenBank,GCA_006542375.1,GCA_006542375.1_ASM654237v1_genomic.fna
3338,T06080,ssam,2163214,1293412,GenBank,GCA_006542355.1,GCA_006542355.1_ASM654235v1_genomic.fna
3339,T06093,swf,1945806,2558361,GenBank,GCA_006542395.2,GCA_006542395.2_ASM654239v2_genomic.fna
3340,T06372,bob,1987575,2676441,GenBank,GCA_009734205.1,GCA_009734205.1_ASM973420v1_genomic.fna
3341,T06386,bomb,1968747,2697033,GenBank,GCA_009906835.1,GCA_009906835.1_ASM990683v1_genomic.fna
3342,T07040,ebla,2701842,2762277,GenBank,GCA_014672835.1,GCA_014672835.1_ASM1467283v1_genomic.fna
3343,T07054,lck,4799761,1484109,GenBank,GCA_013201075.1,GCA_013201075.1_ASM1320107v1_genomic.fna
3344,T06979,kha,3530618,436,GenBank,GCA_014843995.1,GCA_014843995.1_ASM1484399v1_genomic.fna
3345,T08091,parz,2014074,2268025,GenBank,GCA_023167265.1,GCA_023167265.1_ASM2316726v1_genomic.fna
3346,T08103,srf,4911255,1225128,GenBank,GCA_023243115.1,GCA_023243115.1_ASM2324311v1_genomic.fna
3347,T08162,rap,6482810,504468,GenBank,GCA_937425535.1,GCA_937425535.1_Rhodovastum_atsumiense_G2-11_genomic.fna
3348,T08719,acim,3735595,2697363,GenBank,GCA_027626035.1,GCA_027626035.1_ASM2762603v1_genomic.fna
3349,T09554,kdp,2176471,2984322,GenBank,GCA_025736875.1,GCA_025736875.1_ASM2573687v1_genomic.fna
3350,T06078,shum,5832650,94,GenBank,GCA_006738645.1,GCA_006738645.1_ASM673864v1_genomic.fna
3351,T06335,svc,5834761,217070,GenBank,GCA_006739055.1,GCA_006739055.1_ASM673905v1_genomic.fna
3352,T07954,stel,5339096,2558175,GenBank,GCA_006738865.1,GCA_006738865.1_ASM673886v1_genomic.fna
3353,T01169,azl,3311395,137722,GenBank,GCA_000010725.1,GCA_000010725.1_ASM1072v1_genomic.fna
3354,T01658,ali,2988332,862719,GenBank,GCA_000283655.1,GCA_000283655.1_ASM28365v1_genomic.fna
3355,T02152,abs,3023440,1064539,GenBank,GCA_000237365.1,GCA_000237365.1_ASM23736v1_genomic.fna
3356,T03288,abq,3064393,192,GenBank,GCA_000632475.2,GCA_000632475.2_ASM63247v2_genomic.fna
3357,T04566,abf,3005726,192,GenBank,GCA_001315015.1,GCA_001315015.1_ASM131501v1_genomic.fna
3358,T04091,ati,3037424,528244,GenBank,GCA_001305595.1,GCA_001305595.1_ASM130559v1_genomic.fna
3359,T04409,ahu,3181617,1226968,GenBank,GCA_001639105.2,GCA_001639105.2_ASM163910v2_genomic.fna
3360,T05449,azt,3020351,664962,GenBank,GCA_003119115.1,GCA_003119115.1_ASM311911v1_genomic.fna
3361,T05500,azm,2705409,682998,GenBank,GCA_003233655.1,GCA_003233655.1_ASM323365v1_genomic.fna
3362,T05917,azz,1351902,2202148,GenBank,GCA_003130795.1,GCA_003130795.1_ASM313079v1_genomic.fna
3363,T06782,aoz,2801374,286727,GenBank,GCA_013347285.1,GCA_013347285.1_ASM1334728v1_genomic.fna
3364,T08628,aare,3007928,2970906,GenBank,GCA_005222165.1,GCA_005222165.1_ASM522216v1_genomic.fna
3365,T09516,azs,2712114,652764,GenBank,GCA_004923295.1,GCA_004923295.1_ASM492329v1_genomic.fna
3366,T04935,nao,2945703,1441467,GenBank,GCA_000730165.2,GCA_000730165.2_ASM73016v2_genomic.fna
3367,T05262,ncb,3397866,1612173,GenBank,GCA_002868735.1,GCA_002868735.1_ASM286873v1_genomic.fna
3368,T07020,skt,5940203,2775420,GenBank,GCA_016653635.2,GCA_016653635.2_ASM1665363v2_genomic.fna
3369,T07652,smuc,6407183,1789672,GenBank,GCA_016765655.2,GCA_016765655.2_ASM1676565v2_genomic.fna
3370,T07666,sroe,6098631,1817965,GenBank,GCA_016806835.2,GCA_016806835.2_ASM1680683v2_genomic.fna
3371,T00310,rru,4352825,269796,GenBank,GCA_000013085.1,GCA_000013085.1_ASM1308v1_genomic.fna
3372,T02006,rrf,4352825,1036743,GenBank,GCA_000225955.1,GCA_000225955.1_ASM22595v1_genomic.fna
3373,T00785,rce,4355543,414684,GenBank,GCA_000016185.1,GCA_000016185.1_ASM1618v1_genomic.fna
3374,T01851,rpm,3876289,1150469,GenBank,GCA_000284415.2,GCA_000284415.2_ASM28441v2_genomic.fna
3375,T02960,mgy,4365796,1430440,GenBank,GCA_000513295.1,GCA_000513295.1_MGMSRv2_genomic.fna
3376,T05662,mgry,4155740,431944,GenBank,GCA_002995515.1,GCA_002995515.1_ASM299551v1_genomic.fna
3377,T04231,magx,4825187,1663591,GenBank,GCA_001511835.1,GCA_001511835.1_XM-1_genomic.fna
3378,T04817,magn,4551873,1639348,GenBank,GCA_002105535.1,GCA_002105535.1_ASM210553v1_genomic.fna
3379,T02365,thal,1481191,1193729,GenBank,GCA_000319385.1,GCA_000319385.1_ASM31938v1_genomic.fna
3380,T04221,efk,1518636,1401328,GenBank,GCA_000510265.1,GCA_000510265.1_ASM51026v1_genomic.fna
3381,T06089,fer,4264634,2594003,GenBank,GCA_007197755.1,GCA_007197755.1_ASM719775v1_genomic.fna
3382,T06717,dex,4352448,2682137,GenBank,GCA_013414705.1,GCA_013414705.1_ASM1341470v1_genomic.fna
3383,T06814,dvn,4156012,111831,GenBank,GCA_014672695.1,GCA_014672695.1_ASM1467269v1_genomic.fna
3384,T00305,mag,4967148,342108,GenBank,GCA_000009985.1,GCA_000009985.1_ASM998v1_genomic.fna
3385,T04366,hjo,2131542,1549855,GenBank,GCA_001611975.1,GCA_001611975.1_ASM161197v1_genomic.fna
3386,T06396,htq,5894118,2602015,GenBank,GCA_008728855.1,GCA_008728855.1_ASM872885v1_genomic.fna
3387,T06413,hadh,5865246,2602016,GenBank,GCA_008728835.1,GCA_008728835.1_ASM872883v1_genomic.fna
3388,T03639,txi,4576570,1123366,GenBank,GCA_000300235.2,GCA_000300235.2_ASM30023v2_genomic.fna
3389,T05224,thac,4530245,2048283,GenBank,GCA_002844375.1,GCA_002844375.1_ASM284437v1_genomic.fna
3390,T05581,tii,4701725,1891279,GenBank,GCA_003403095.1,GCA_003403095.1_ASM340309v1_genomic.fna
3391,T08364,thai,4340220,2785908,GenBank,GCA_015871485.1,GCA_015871485.1_ASM1587148v1_genomic.fna
3392,T09476,tlu,4566725,168935,GenBank,GCA_032921865.1,GCA_032921865.1_ASM3292186v1_genomic.fna
3393,T03795,magq,4021307,1288970,GenBank,GCA_000968135.1,GCA_000968135.1_ASM96813v1_genomic.fna
3394,T08892,vsu,3066297,1773489,GenBank,GCA_029318635.1,GCA_029318635.1_ASM2931863v1_genomic.fna
3395,T07340,elio,3367643,2843330,GenBank,GCA_019203965.1,GCA_019203965.1_ASM1920396v1_genomic.fna
3396,T08369,naci,4746001,1862145,GenBank,GCA_024662015.1,GCA_024662015.1_ASM2466201v1_genomic.fna
3398,T02128,tmo,3919492,1110502,GenBank,GCA_000264455.2,GCA_000264455.2_ASM26445v2_genomic.fna
3399,T01298,pbr,2902643,314260,GenBank,GCA_000152825.2,GCA_000152825.2_ASM15282v2_genomic.fna
3400,T08821,hfl,3472649,1866326,GenBank,GCA_028748065.1,GCA_028748065.1_ASM2874806v1_genomic.fna
3401,T00427,mgm,4719581,156889,GenBank,GCA_000014865.1,GCA_000014865.1_ASM1486v1_genomic.fna
3402,T00257,pub,1308759,335992,GenBank,GCA_000012345.1,GCA_000012345.1_ASM1234v1_genomic.fna
3403,T01465,pel,1284727,1002672,GenBank,GCA_000195085.1,GCA_000195085.1_ASM19508v1_genomic.fna
3404,T06537,peg,1365705,2563896,GenBank,GCA_012276695.1,GCA_012276695.1_ASM1227669v1_genomic.fna
3405,T02249,apc,1410127,744985,GenBank,GCA_000299115.1,GCA_000299115.1_ASM29911v1_genomic.fna
3406,T02250,apm,1343202,859653,GenBank,GCA_000299095.1,GCA_000299095.1_ASM29909v1_genomic.fna
3407,T06024,ecog,4189011,2043170,GenBank,GCA_006385135.1,GCA_006385135.1_ASM638513v1_genomic.fna
3408,T08836,paqi,3369470,2857064,GenBank,GCA_028869115.1,GCA_028869115.1_ASM2886911v1_genomic.fna
3409,T01207,apb,2753527,488538,GenBank,GCA_000024465.1,GCA_000024465.1_ASM2446v1_genomic.fna
3410,T08200,snea,4067215,2950108,GenBank,GCA_023746535.1,GCA_023746535.1_ASM2374653v1_genomic.fna
3411,T08324,koz,3501651,2829597,GenBank,GCA_024398015.1,GCA_024398015.1_ASM2439801v1_genomic.fna
3412,T09370,tmk,3184799,1456591,GenBank,GCA_031598375.1,GCA_031598375.1_ASM3159837v1_genomic.fna
3413,T00810,afr,2982397,243159,GenBank,GCA_000021485.1,GCA_000021485.1_ASM2148v1_genomic.fna
3414,T00758,afe,2885038,380394,GenBank,GCA_000020825.1,GCA_000020825.1_ASM2082v1_genomic.fna
3415,T01581,acu,2932225,990288,GenBank,GCA_000221025.1,GCA_000221025.1_ASM22102v1_genomic.fna
3416,T03561,acz,2777717,637389,GenBank,GCA_000175575.2,GCA_000175575.2_ASM17557v2_genomic.fna
3417,T01595,afi,3207552,743299,GenBank,GCA_000214095.3,GCA_000214095.3_ASM21409v3_genomic.fna
3418,T05847,afj,2921399,1232575,GenBank,GCA_003966655.1,GCA_003966655.1_ASM396665v1_genomic.fna
3419,T06281,atx,3415726,637390,GenBank,GCA_009662475.1,GCA_009662475.1_ASM966247v1_genomic.fna
3420,T07843,afp,2524963,1689834,GenBank,GCA_020844025.1,GCA_020844025.1_ASM2084402v1_genomic.fna
3421,T08616,aciy,2741152,2927876,GenBank,GCA_024396695.1,GCA_024396695.1_ASM2439669v1_genomic.fna
3422,T05212,maes,2537610,1921086,GenBank,GCA_002795805.1,GCA_002795805.1_ASM279580v1_genomic.fna
3423,T05213,mfn,2301665,1921087,GenBank,GCA_002795825.1,GCA_002795825.1_ASM279582v1_genomic.fna
3424,T05630,htl,2223143,297,GenBank,GCA_003574215.1,GCA_003574215.1_ASM357421v1_genomic.fna
3425,T00008,hpy,1667867,85962,GenBank,GCA_000008525.1,GCA_000008525.1_ASM852v1_genomic.fna
3426,T02282,heo,1667892,85962,GenBank,GCA_000307795.1,GCA_000307795.1_ASM30779v1_genomic.fna
3427,T00020,hpj,1643831,85963,GenBank,GCA_000008785.1,GCA_000008785.1_ASM878v1_genomic.fna
3428,T00365,hpa,1596366,357544,GenBank,GCA_000013245.1,GCA_000013245.1_ASM1324v1_genomic.fna
3429,T00742,hps,1608548,512562,GenBank,GCA_000020245.1,GCA_000020245.1_ASM2024v1_genomic.fna
3430,T02037,hhp,1663456,1163740,GenBank,GCA_000277405.1,GCA_000277405.1_ASM27740v1_genomic.fna
3431,T02038,hhq,1616909,1163741,GenBank,GCA_000277385.1,GCA_000277385.1_ASM27738v1_genomic.fna
3432,T02039,hhr,1665719,1163739,GenBank,GCA_000277365.1,GCA_000277365.1_ASM27736v1_genomic.fna
3433,T00777,hpg,1652982,563041,GenBank,GCA_000021165.1,GCA_000021165.1_ASM2116v1_genomic.fna
3434,T00786,hpp,1673813,570508,GenBank,GCA_000021465.1,GCA_000021465.1_ASM2146v1_genomic.fna
3435,T00950,hpb,1576758,592205,GenBank,GCA_000091345.1,GCA_000091345.1_ASM9134v1_genomic.fna
3436,T01262,hpl,1673997,693745,GenBank,GCA_000196755.1,GCA_000196755.1_ASM19675v1_genomic.fna
3437,T01322,hpc,1629557,765963,GenBank,GCA_000148875.1,GCA_000148875.1_ASM14887v1_genomic.fna
3438,T02036,hca,1660685,1163742,GenBank,GCA_000277425.1,GCA_000277425.1_ASM27742v1_genomic.fna
3439,T01323,hpm,1658051,765962,GenBank,GCA_000148855.1,GCA_000148855.1_ASM14885v1_genomic.fna
3440,T01798,hpe,1664587,1055527,GenBank,GCA_000255955.1,GCA_000255955.1_ASM25595v1_genomic.fna
3441,T01892,hpo,1566655,585535,GenBank,GCA_000178935.2,GCA_000178935.2_ASM17893v2_genomic.fna
3442,T01893,hpi,1549666,869727,GenBank,GCA_000148665.1,GCA_000148665.1_ASM14866v1_genomic.fna
3443,T01913,hpq,1548238,985081,GenBank,GCA_000192315.1,GCA_000192315.1_ASM19231v1_genomic.fna
3444,T01914,hpw,1562832,985080,GenBank,GCA_000192335.1,GCA_000192335.1_ASM19233v1_genomic.fna
3445,T01894,hpu,1635449,765964,GenBank,GCA_000148895.1,GCA_000148895.1_ASM14889v1_genomic.fna
3446,T01910,hef,1575399,866344,GenBank,GCA_000270005.1,GCA_000270005.1_ASM27000v1_genomic.fna
3447,T01895,hpf,1570564,866345,GenBank,GCA_000270025.1,GCA_000270025.1_ASM27002v1_genomic.fna
3448,T01911,heq,1578824,102608,GenBank,GCA_000270045.1,GCA_000270045.1_ASM27004v1_genomic.fna
3449,T01912,hex,1609006,866346,GenBank,GCA_000270065.1,GCA_000270065.1_ASM27006v1_genomic.fna
3450,T01897,hpt,1560342,794851,GenBank,GCA_000148915.1,GCA_000148915.1_ASM14891v1_genomic.fna
3451,T01898,hpz,1568826,684950,GenBank,GCA_000023805.1,GCA_000023805.1_ASM2380v1_genomic.fna
3452,T01899,hpv,1588278,637913,GenBank,GCA_000093185.1,GCA_000093185.1_ASM9318v1_genomic.fna
3453,T01915,hpx,1617426,585538,GenBank,GCA_000213135.1,GCA_000213135.1_ASM21313v1_genomic.fna
3454,T01916,hen,1607577,1055530,GenBank,GCA_000224575.1,GCA_000224575.1_ASM22457v1_genomic.fna
3455,T01896,hph,1624644,907237,GenBank,GCA_000185225.1,GCA_000185225.1_ASM18522v1_genomic.fna
3456,T01917,heg,1709911,907240,GenBank,GCA_000185205.1,GCA_000185205.1_ASM18520v1_genomic.fna
3457,T01918,hpn,1675918,907238,GenBank,GCA_000185185.1,GCA_000185185.1_ASM18518v1_genomic.fna
3458,T01919,hep,1624979,1055528,GenBank,GCA_000224535.1,GCA_000224535.1_ASM22453v1_genomic.fna
3459,T01920,heu,1646139,1055529,GenBank,GCA_000224555.1,GCA_000224555.1_ASM22455v1_genomic.fna
3460,T01921,hes,1653913,907239,GenBank,GCA_000185245.1,GCA_000185245.1_ASM18524v1_genomic.fna
3461,T02807,hpys,1622903,1352356,GenBank,GCA_000590775.1,GCA_000590775.1_ASM59077v1_genomic.fna
3462,T02035,hcn,1599280,1163743,GenBank,GCA_000259235.1,GCA_000259235.1_ASM25923v1_genomic.fna
3463,T02082,hpd,1589954,290847,GenBank,GCA_000011725.1,GCA_000011725.1_ASM1172v1_genomic.fna
